,total_of_www,longest_word_path,phish_hints,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,domain_age,web_traffic,google_index,page_rank
11411,1,10,0,226,0.960176991,0.039823009,3346,23006,0,4
11412,1,32,0,0,0.0,0.0,8407,9678243,1,1
11413,1,0,0,135,0.6074074070000001,0.392592593,4106,8362,0,5
11414,0,0,0,0,0.0,0.0,396,0,1,0
11415,0,13,0,0,0.0,0.0,2541,0,1,3
11416,0,0,0,62,0.983870968,0.0161290319999999,5231,0,0,7
11417,1,32,2,22,0.545454545,0.454545455,2300,0,1,2
11418,1,0,0,64,0.15625,0.84375,3237,713698,0,2
11419,1,6,0,203,0.541871921,0.458128079,6217,337,0,6
11420,0,7,3,0,0.0,0.0,2130,0,1,0
11421,0,9,0,185,0.8810810809999999,0.118918919,3151,0,1,3
11422,0,6,0,65,0.938461538,0.061538462,7157,2272,1,3
11423,1,0,0,56,1.0,0.0,1976,1029187,0,2
11424,0,10,0,116,0.6724137929999999,0.327586207,6137,0,1,4
11425,1,8,0,3,1.0,0.0,11,0,1,0
11426,0,6,0,8,1.0,0.0,1338,22211,1,6
11427,1,3,0,0,0.0,0.0,2975,0,1,0
11428,0,9,0,125,0.952,0.048,7133,12,0,7
11429,0,8,4,10,0.0,1.0,3228,0,1,2
11430,1,8,0,189,0.740740741,0.259259259,9121,48,1,7
11431,1,9,0,0,0.0,0.0,8143,704437,0,3
11432,0,0,0,380,0.663157895,0.336842105,5939,670999,0,4
11433,0,10,0,90,0.577777778,0.422222222,7615,2188,0,5
11434,0,10,0,222,0.959459459,0.040540541,8217,213,0,8
11435,1,0,0,36,0.916666667,0.083333333,5028,9583,0,6
11436,0,0,1,4,1.0,0.0,1804,0,1,0
11437,1,0,0,32,0.75,0.25,3091,0,0,0
11438,1,14,0,129,0.426356589,0.573643411,8517,8,0,10
11439,0,9,0,4,0.75,0.25,1546,9488655,1,1
11440,0,7,0,593,0.939291737,0.060708263,7133,12,0,7
11441,0,0,0,32,0.875,0.125,3066,3617,0,7
11442,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11443,0,0,0,6,1.0,0.0,8431,0,1,5
11444,1,7,0,225,0.7555555559999999,0.244444444,8919,332188,1,4
11445,1,7,2,0,0.0,0.0,2335,0,1,2
11446,0,8,1,85,0.8,0.2,9052,2790,0,7
11447,0,5,0,0,0.0,0.0,6153,0,1,3
11448,0,8,0,1326,0.99321267,0.00678733,4812,287489,0,2
11449,1,6,0,107,0.878504673,0.121495327,9325,1394,0,6
11450,1,0,0,206,0.844660194,0.155339806,1059,629814,0,4
11451,1,4,0,26,0.884615385,0.115384615,1,0,1,0
11452,1,0,0,184,0.89673913,0.10326087,7542,543661,0,3
11453,1,10,0,281,0.7615658359999999,0.238434164,7839,606,0,6
11454,0,5,2,133,0.902255639,0.097744361,1899,507771,1,1
11455,1,2,0,14,1.0,0.0,111,2847770,0,0
11456,0,5,0,1133,0.939099735,0.060900265,7132,12,0,7
11457,1,8,0,184,0.298913043,0.701086957,2824,0,1,0
11458,1,8,0,0,0.0,0.0,603,0,1,2
11459,1,10,0,261,0.7279693490000001,0.272030651,6708,67890,0,5
11460,0,32,0,0,0.0,0.0,4377,0,1,1
11461,0,17,0,22,0.181818182,0.818181818,5627,0,1,5
11462,1,0,0,172,0.959302326,0.040697674,8854,330836,0,4
11463,0,0,0,0,0.0,0.0,129,0,1,0
11464,0,7,0,0,0.0,0.0,7419,0,1,3
11465,0,8,0,168,0.80952381,0.19047619,5484,1338,0,7
11466,0,10,0,0,0.0,0.0,1953,4365,1,3
11467,0,0,0,22,0.318181818,0.681818182,7298,0,1,5
11468,0,92,2,0,0.0,0.0,1282,0,1,0
11469,1,5,1,18,0.833333333,0.166666667,3,0,1,0
11470,1,18,0,99,0.8888888890000001,0.111111111,7455,0,0,5
11471,1,9,0,335,0.904477612,0.095522388,5119,41424,0,4
11472,0,7,0,18,0.166666667,0.833333333,1731,2301844,1,2
11473,0,0,0,22,0.772727273,0.227272727,5058,77435,0,4
11474,1,0,0,49,0.428571429,0.571428571,2329,3474559,0,1
11475,0,8,2,78,0.987179487,0.012820513,2791,9050107,1,0
11476,0,9,0,35,0.914285714,0.085714286,6867,306936,1,4
11477,0,7,0,0,0.0,0.0,3493,0,1,0
11478,0,7,3,21,0.19047619,0.80952381,5616,0,1,5
11479,1,10,0,212,0.580188679,0.419811321,6672,6923,1,5
11480,0,7,0,686,0.970845481,0.029154519,7133,12,0,7
11481,1,0,0,110,0.281818182,0.7181818179999999,5092,969082,0,4
11482,0,13,4,6,0.333333333,0.666666667,4609,0,1,3
11483,0,9,0,0,0.0,0.0,342,0,1,0
11484,0,17,0,51,1.0,0.0,3992,5697976,1,0
11485,0,10,0,44,0.659090909,0.340909091,2041,493547,1,3
11486,1,0,0,63,0.047619048,0.952380952,4108,0,0,2
11487,0,10,0,78,0.602564103,0.397435897,7615,2188,0,5
11488,1,11,0,11,1.0,0.0,7199,1778,0,5
11489,0,9,0,0,0.0,0.0,12648,4424,0,5
11490,1,13,0,37,0.594594595,0.405405405,5910,86615,0,5
11491,1,13,4,45,1.0,0.0,175,0,1,0
11492,1,0,0,30,0.266666667,0.7333333329999999,7246,1115708,0,4
11493,0,10,0,113,0.628318584,0.371681416,7617,2187,0,5
11494,0,8,0,73,1.0,0.0,1726,167115,1,4
11495,1,12,0,149,0.89261745,0.10738255,8434,3790,0,6
11496,1,9,0,1067,0.868791003,0.131208997,8965,70,1,8
11497,0,7,0,237,0.852320675,0.147679325,4,0,1,0
11498,0,10,0,340,0.961764706,0.038235294,8215,216,0,8
11499,1,0,0,222,0.7612612609999999,0.238738739,6512,0,0,2
11500,0,6,0,7,0.857142857,0.142857143,560,0,1,2
11501,1,8,0,72,0.833333333,0.166666667,9504,2040,0,6
11502,0,7,0,111,0.972972973,0.027027027,7975,326461,1,5
11503,1,8,1,0,0.0,0.0,4041,0,1,0
11504,1,0,0,189,0.968253968,0.031746032,4567,1077782,0,3
11505,1,10,0,147,0.442176871,0.557823129,5339,11068,0,6
11506,1,8,0,5,0.4,0.6,5160,115,1,8
11507,0,0,0,204,0.534313725,0.465686275,7296,875896,0,5
11508,0,10,2,40,0.2,0.8,1884,0,1,0
11509,0,0,0,8,1.0,0.0,1337,20989,1,6
11510,0,0,0,84,0.535714286,0.464285714,7298,0,0,5
11511,0,1,0,22,1.0,0.0,5160,0,0,8
11512,1,14,0,37,0.918918919,0.081081081,5290,1547,1,5
11513,1,5,1,11,1.0,0.0,2241,0,1,3
11514,0,0,0,0,0.0,0.0,86,0,1,0
11515,0,5,0,22,0.227272727,0.772727273,2724,0,1,0
11516,1,2,0,10,1.0,0.0,5958,0,0,2
11517,0,11,0,13,0.846153846,0.153846154,261,8774851,1,0
11518,0,0,0,115,0.6521739129999999,0.347826087,7296,603548,0,5
11519,0,6,1,11,0.454545455,0.545454545,8157,2390594,1,4
11520,0,0,0,45,1.0,0.0,1733,0,1,0
11521,1,6,0,254,0.952755906,0.047244094,6298,5126,0,6
11522,0,0,0,10,0.3,0.7,657,0,1,0
11523,1,0,0,64,0.3125,0.6875,3122,1237904,0,5
11524,1,10,0,137,0.810218978,0.189781022,6681,12866,0,5
11525,1,6,0,207,0.937198068,0.062801932,5511,1300,0,7
11526,0,0,0,7,0.428571429,0.571428571,2155,0,0,0
11527,1,10,0,177,0.830508475,0.169491525,6977,1264128,0,4
11528,1,7,2,0,0.0,0.0,3747,0,0,2
11529,0,14,3,0,0.0,0.0,3632,0,1,0
11530,0,8,0,8,1.0,0.0,1337,20989,1,6
11531,0,56,0,10,0.6,0.4,62,0,1,0
11532,0,11,2,4,1.0,0.0,2249,0,1,0
11533,0,6,0,47,0.638297872,0.361702128,1276,0,1,1
11534,0,8,0,560,0.921428571,0.078571429,7131,12,0,7
11535,0,10,1,146,0.246575342,0.753424658,3910,0,1,0
11536,1,0,0,809,0.991347342,0.008652658,4502,73540,0,3
11537,0,8,0,299,0.993311037,0.006688963,5057,106451,0,5
11538,0,10,0,113,0.637168142,0.362831858,7618,2192,0,5
11539,1,11,0,53,0.622641509,0.377358491,8520,8,0,10
11540,1,19,0,190,0.721052632,0.278947368,5224,136,0,8
11541,1,0,0,104,0.884615385,0.115384615,5273,244512,0,3
11542,0,32,0,30,0.966666667,0.033333333,5767,0,1,2
11543,0,6,0,39,0.128205128,0.871794872,2079,3621446,0,4
11544,1,0,0,24,0.875,0.125,2479,707722,0,2
11545,0,17,0,101,0.930693069,0.069306931,7836,13186,0,5
11546,0,5,1,103,0.932038835,0.067961165,6255,1416696,1,0
11547,1,0,0,84,0.5476190479999999,0.452380952,2308,512629,0,2
11548,0,6,0,0,0.0,0.0,142,0,1,0
11549,1,5,0,24,1.0,0.0,7715,0,1,2
11550,2,40,1,0,0.0,0.0,8347,1,0,10
11551,0,9,0,16,0.9375,0.0625,4924,321794,0,4
11552,1,6,0,175,0.891428571,0.108571429,5908,14227,0,5
11553,1,10,0,88,0.954545455,0.045454545,4027,0,0,3
11554,1,0,0,45,0.422222222,0.577777778,5701,763318,0,3
11555,0,13,1,31,0.032258065,0.967741935,1015,1196152,0,2
11556,0,8,0,13,1.0,0.0,2573,0,1,0
11557,0,0,0,103,0.7669902909999999,0.233009709,537,0,1,0
11558,0,136,0,23,0.391304348,0.608695652,7154,0,1,3
11559,0,0,0,8,1.0,0.0,1337,20989,1,6
11560,1,0,0,45,0.7333333329999999,0.266666667,1535,1758310,0,4
11561,0,9,0,66,0.712121212,0.287878788,4949,6019,0,7
11562,0,6,0,737,0.875169607,0.124830393,7131,12,0,7
11563,0,9,0,1,1.0,0.0,899,0,1,0
11564,1,0,0,139,0.935251799,0.0647482009999999,3916,2819002,0,1
11565,1,4,0,19,0.1578947369999999,0.842105263,8934,8858690,1,2
11566,0,3,0,0,0.0,0.0,7685,1096263,0,3
11567,1,2,0,14,1.0,0.0,112,2851324,0,0
11568,1,8,0,38,1.0,0.0,8941,33,1,7
11569,0,3,0,8,1.0,0.0,1338,22211,1,6
11570,0,9,0,0,0.0,0.0,3017,0,1,4
11571,1,9,0,0,0.0,0.0,187,0,1,0
11572,1,0,0,134,0.5074626870000001,0.492537313,3419,2320287,0,2
11573,0,0,0,38,0.342105263,0.657894737,7650,665238,0,4
11574,1,23,1,21,1.0,0.0,7603,14674,1,5
11575,1,0,0,107,1.0,0.0,9173,3535732,0,5
11576,0,0,0,26,0.923076923,0.076923077,2695,4046162,0,4
11577,0,6,0,76,0.315789474,0.684210526,4160,240533,0,5
11578,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11579,0,7,0,853,0.944900352,0.055099648,7131,12,0,7
11580,1,10,0,244,0.987704918,0.012295082,8708,3629,0,5
11581,1,28,0,1,0.0,1.0,12203,22046,0,5
11582,1,0,0,81,0.962962963,0.037037037,8422,471755,0,3
11583,1,4,0,4,1.0,0.0,3639,0,1,0
11584,1,0,0,406,0.963054187,0.036945813,4537,1099626,0,3
11585,1,7,0,13,0.846153846,0.153846154,4973,460221,1,4
11586,1,0,0,126,0.96031746,0.03968254,3052,538542,0,4
11587,0,0,1,12,0.916666667,0.083333333,3596,244386,0,4
11588,1,0,0,130,0.953846154,0.046153846,3469,207870,0,4
11589,1,0,0,266,0.819548872,0.180451128,2652,0,0,1
11590,0,53,4,0,0.0,0.0,322,126941,1,0
11591,0,0,1,28,0.892857143,0.107142857,4489,0,0,3
11592,1,11,0,137,0.700729927,0.299270073,7611,3706,0,7
11593,1,2,0,168,0.6785714290000001,0.321428571,7233,461551,1,4
11594,0,3,0,8,1.0,0.0,1338,22211,1,6
11595,0,6,0,8,1.0,0.0,1338,22211,0,6
11596,0,5,0,416,0.963942308,0.036057692,9803,73,1,8
11597,0,9,0,0,0.0,0.0,9239,13076,1,5
11598,1,0,0,130,0.846153846,0.153846154,5093,0,0,3
11599,0,10,1,1,1.0,0.0,4757,0,1,0
11600,1,7,0,218,0.8761467890000001,0.123853211,6257,689,0,6
11601,0,8,3,38,0.421052632,0.578947368,778,0,1,0
11602,1,14,0,5,0.4,0.6,5160,115,1,8
11603,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11604,1,0,0,2,0.5,0.5,6240,0,0,3
11605,0,0,0,21,0.19047619,0.80952381,1080,136428,1,0
11606,1,13,0,0,0.0,0.0,8872,1883895,1,4
11607,0,6,0,67,0.940298507,0.059701493,7159,2336,1,3
11608,1,0,0,47,0.872340426,0.127659574,2925,9400344,0,4
11609,1,4,1,0,0.0,0.0,3339,7115751,1,2
11610,0,32,0,0,0.0,0.0,5783,50436,1,4
11611,1,0,0,502,0.986055777,0.013944223,2756,2112856,0,3
11612,0,3,0,8,1.0,0.0,1338,22211,1,6
11613,0,11,1,16,0.9375,0.0625,2783,0,1,0
11614,0,0,0,184,0.913043478,0.086956522,8,0,1,0
11615,0,8,0,5,1.0,0.0,1087,0,1,0
11616,1,0,0,192,0.760416667,0.239583333,6220,113965,0,4
11617,1,9,3,118,0.940677966,0.059322034,2539,2025445,1,3
11618,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11619,1,7,2,107,0.934579439,0.065420561,1527,3830391,0,1
11620,0,75,0,92,0.97826087,0.02173913,227,0,1,0
11621,0,8,0,12,0.25,0.75,5193,0,1,0
11622,1,12,0,35,0.257142857,0.7428571429999999,3952,2586888,0,3
11623,1,8,0,170,0.9,0.1,7840,3993,1,5
11624,1,11,3,22,0.954545455,0.045454545,284,0,1,0
11625,1,10,0,209,0.574162679,0.425837321,6668,6843,0,5
11626,0,7,0,0,0.0,0.0,8683,0,1,0
11627,1,0,0,27,0.518518519,0.481481481,1038,3186834,0,1
11628,0,16,0,31,0.612903226,0.387096774,2777,0,1,0
11629,1,5,0,67,0.865671642,0.134328358,3044,247225,1,2
11630,0,0,0,35,0.7428571429999999,0.257142857,7621,56198,0,6
11631,1,7,0,118,0.889830508,0.110169492,8465,326140,1,4
11632,0,0,0,5,0.4,0.6,5159,0,0,8
11633,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11634,1,0,0,90,0.7555555559999999,0.244444444,2910,142338,0,4
11635,1,8,0,0,0.0,0.0,7957,0,1,2
11636,1,12,0,108,0.981481481,0.018518519,8973,10626,1,5
11637,0,0,0,21,0.19047619,0.80952381,5627,0,1,5
11638,0,0,1,74,1.0,0.0,3698,179705,1,4
11639,0,9,0,820,0.947560976,0.052439024,7132,12,0,7
11640,1,8,0,210,0.928571429,0.071428571,7837,4114,0,5
11641,1,6,0,403,0.930521092,0.0694789079999999,6260,684,0,6
11642,1,9,0,289,0.923875433,0.076124567,8466,16226,0,5
11643,1,0,0,76,0.447368421,0.552631579,8768,180067,0,5
11644,0,10,0,798,0.788220551,0.211779449,7133,12,0,7
11645,1,10,0,26,0.038461538,0.961538462,3262,383748,1,4
11646,0,0,0,0,0.0,0.0,0,0,1,0
11647,1,8,0,565,0.957522124,0.042477876,8645,11963,1,5
11648,0,64,2,22,0.954545455,0.045454545,3750,0,1,2
11649,1,13,3,4,0.0,1.0,2074,4484551,1,2
11650,1,9,0,94,1.0,0.0,4110,6595652,0,3
11651,0,7,0,238,0.8277310920000001,0.172268908,8455,413,0,7
11652,1,0,0,114,0.728070175,0.271929825,3179,131196,0,5
11653,0,7,0,184,0.510869565,0.489130435,6070,14420,0,5
11654,0,28,1,10,0.0,1.0,8348,1,1,10
11655,1,7,0,43,0.790697674,0.209302326,5454,1885,0,5
11656,0,10,0,109,0.697247706,0.302752294,4057,98,0,5
11657,1,0,0,71,0.971830986,0.028169014,2484,1283116,0,2
11658,0,28,1,10,0.0,1.0,8348,1,1,10
11659,0,8,0,75,0.106666667,0.893333333,135,0,1,0
11660,0,5,0,61,0.93442623,0.06557377,8571,98707,0,5
11661,1,10,0,51,0.980392157,0.019607843,4378,73732,0,4
11662,1,0,0,72,0.8472222220000001,0.152777778,4307,84997,0,3
11663,0,0,0,38,0.7105263159999999,0.289473684,7380,0,0,4
11664,0,17,0,22,0.181818182,0.818181818,5627,3532926,1,5
11665,1,0,0,19,0.684210526,0.315789474,5078,2617136,0,4
11666,1,5,0,12,0.75,0.25,1771,0,1,0
11667,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11668,0,17,0,51,1.0,0.0,3992,5707171,1,0
11669,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11670,0,5,0,37,1.0,0.0,1369,0,1,0
11671,1,0,0,51,0.862745098,0.1372549019999999,1527,775330,0,2
11672,1,9,1,33,0.787878788,0.212121212,2105,0,1,0
11673,0,0,0,103,0.932038835,0.067961165,7062,1760637,1,1
11674,1,7,0,0,0.0,0.0,7726,7010277,1,2
11675,1,10,0,252,0.773809524,0.226190476,7836,600,0,6
11676,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11677,0,19,0,4,1.0,0.0,9806,66583,0,5
11678,1,8,1,122,0.467213115,0.532786885,3671,0,1,2
11679,1,0,0,151,0.907284768,0.092715232,6111,0,0,2
11680,0,2,0,0,0.0,0.0,5090,0,1,0
11681,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11682,1,6,0,55,0.854545455,0.145454545,2390,1634,0,6
11683,1,10,0,49,0.857142857,0.142857143,8778,372124,0,5
11684,0,4,0,146,0.910958904,0.089041096,7133,12,0,7
11685,1,16,0,313,0.060702875,0.939297125,3358,2330327,0,5
11686,0,6,0,40,0.65,0.35,19,0,0,0
11687,1,0,0,57,0.6315789470000001,0.368421053,1918,5268681,0,3
11688,1,11,1,42,0.595238095,0.404761905,5640,2,0,10
11689,1,18,0,122,0.418032787,0.581967213,8516,8,0,10
11690,0,7,0,4,1.0,0.0,1837,0,1,0
11691,1,0,1,15,0.933333333,0.066666667,1731,532418,0,4
11692,0,7,3,3,0.666666667,0.333333333,4629,0,1,2
11693,1,8,1,59,0.847457627,0.152542373,3778,6315,0,7
11694,1,9,0,141,0.929078014,0.0709219859999999,2238,289244,0,4
11695,1,9,0,61,0.93442623,0.06557377,6416,187558,1,4
11696,1,19,0,26,0.884615385,0.115384615,7379,893829,0,4
11697,0,0,0,45,0.8222222220000001,0.177777778,5819,10594355,0,3
11698,1,0,0,90,0.577777778,0.422222222,5178,0,0,3
11699,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11700,1,10,0,624,0.953525641,0.046474359,6256,689,0,6
11701,0,11,3,7,1.0,0.0,5838,8227812,1,2
11702,1,0,0,1219,0.995898277,0.004101723,5763,2374842,0,3
11703,1,0,0,1187,0.98062342,0.01937658,2475,3234267,0,3
11704,0,7,2,3,0.666666667,0.333333333,216,0,1,0
11705,0,15,0,14,0.071428571,0.928571429,7802,0,1,5
11706,0,20,1,0,0.0,0.0,359,0,1,1
11707,0,0,0,24,0.708333333,0.291666667,1448,485297,1,2
11708,1,7,0,144,0.986111111,0.013888889,3709,106159,0,2
11709,1,6,0,734,0.991825613,0.008174387,3192,180227,0,3
11710,1,32,0,1,0.0,1.0,2414,0,1,1
11711,1,0,0,224,0.8482142859999999,0.151785714,4911,0,0,4
11712,1,0,0,249,0.963855422,0.036144578,3837,0,0,3
11713,0,67,0,19,0.6315789470000001,0.368421053,5613,0,1,5
11714,1,9,0,27,1.0,0.0,12561,13684,0,6
11715,0,0,1,47,0.0,1.0,1950,341948,1,1
11716,0,5,1,103,0.932038835,0.067961165,7063,767936,1,2
11717,0,4,0,387,0.909560724,0.090439276,7133,12,0,7
11718,0,5,0,259,0.926640927,0.073359073,9803,72,0,8
11719,0,10,0,29,0.931034483,0.068965517,10676,23,1,8
11720,1,0,0,161,0.863354037,0.136645963,5380,415941,0,4
11721,0,9,2,0,0.0,0.0,4258,0,1,1
11722,1,7,0,15,0.6,0.4,333,0,1,0
11723,1,6,0,521,0.990403071,0.009596929,6656,90283,0,5
11724,1,9,1,0,0.0,0.0,2613,6251197,1,0
11725,0,0,0,195,0.974358974,0.025641026,4005,294088,0,2
11726,1,0,0,29,0.5862068970000001,0.413793103,2179,0,1,0
11727,0,12,0,44,0.727272727,0.272727273,7986,13887,0,6
11728,1,9,0,115,0.617391304,0.382608696,4761,5067,0,7
11729,1,0,0,47,0.978723404,0.021276596,6290,460823,0,3
11730,1,12,0,94,1.0,0.0,7452,968408,0,3
11731,1,12,0,114,0.938596491,0.061403509,5044,380,0,5
11732,0,13,0,72,0.458333333,0.541666667,5516,798,0,3
11733,0,7,3,37,0.864864865,0.135135135,3208,0,1,0
11734,1,5,0,499,0.951903808,0.048096192,5090,55262,0,5
11735,1,9,0,388,0.940721649,0.0592783509999999,8881,12978,0,6
11736,0,8,0,27,0.481481481,0.518518519,829,0,1,0
11737,0,65,0,19,0.6315789470000001,0.368421053,5613,9298906,1,5
11738,0,0,0,16,0.0625,0.9375,7295,0,1,5
11739,0,32,1,0,0.0,0.0,359,0,1,1
11740,1,0,0,155,0.935483871,0.064516129,4574,2552376,0,3
11741,0,5,1,17,1.0,0.0,643,0,1,0
11742,1,12,0,49,0.306122449,0.6938775509999999,8904,1499,0,7
11743,1,5,0,1,1.0,0.0,2420,0,1,0
11744,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11745,0,5,1,0,0.0,0.0,4634,8237707,1,0
11746,0,2,1,147,0.829931973,0.1700680269999999,958,1379977,1,0
11747,0,2,0,10,0.3,0.7,2555,0,1,0
11748,0,4,0,0,0.0,0.0,2886,0,1,0
11749,1,12,1,10,0.6,0.4,2920,0,1,1
11750,0,19,1,10,0.0,1.0,8347,1,1,10
11751,0,0,0,9,0.0,1.0,5942,3524124,0,0
11752,0,8,0,1,0.0,1.0,7083,17964,1,3
11753,1,10,0,203,0.60591133,0.39408867,6669,6844,1,5
11754,1,7,0,100,0.87,0.13,9205,690,0,6
11755,1,7,0,161,0.534161491,0.465838509,4300,846519,1,5
11756,0,30,0,0,0.0,0.0,2521,632751,1,7
11757,1,11,1,62,0.870967742,0.129032258,1822,1917321,1,2
11758,1,0,0,36,0.5277777779999999,0.472222222,171,6322841,0,0
11759,0,1,0,28,0.035714286,0.964285714,6382,0,1,3
11760,0,7,0,1034,0.016441006,0.983558994,6171,117262,1,5
11761,1,4,0,22,0.818181818,0.181818182,1479,0,1,1
11762,1,7,0,8,0.875,0.125,385,0,1,0
11763,0,9,0,286,0.688811189,0.311188811,6073,14284,0,5
11764,1,16,0,64,0.890625,0.109375,12873,4114,1,6
11765,0,7,2,22,0.545454545,0.454545455,2300,0,1,2
11766,0,32,0,30,0.966666667,0.033333333,5767,0,1,2
11767,0,5,0,18,0.5555555560000001,0.444444444,5626,0,1,5
11768,1,0,0,103,0.951456311,0.048543689,8453,3749732,0,2
11769,1,9,0,43,0.813953488,0.186046512,3955,3213,0,4
11770,1,9,0,7,0.857142857,0.142857143,3596,286175,0,4
11771,1,10,0,204,0.857843137,0.142156863,6259,683,0,6
11772,0,10,1,1,1.0,0.0,4757,0,1,0
11773,1,9,0,96,0.854166667,0.145833333,9202,684,0,6
11774,1,11,0,279,0.8960573479999999,0.103942652,6260,683,0,6
11775,2,8,0,0,0.0,0.0,12121,20493,0,6
11776,0,15,0,5,1.0,0.0,2658,0,1,4
11777,1,0,0,148,0.945945946,0.054054054,6389,0,0,3
11778,1,8,2,1,1.0,0.0,3729,0,1,2
11779,1,24,1,25,0.2,0.8,9156,65,1,8
11780,0,7,0,100,0.91,0.09,7132,12,0,7
11781,0,8,3,29,0.931034483,0.068965517,1266,0,1,0
11782,0,11,0,22,0.181818182,0.818181818,5627,0,1,5
11783,1,7,0,307,0.905537459,0.094462541,6259,682,0,6
11784,1,14,1,2,0.5,0.5,3317,0,1,2
11785,0,0,0,428,0.352803738,0.647196262,284,0,1,0
11786,0,40,1,27,1.0,0.0,971,4716690,1,3
11787,1,0,0,177,0.983050847,0.016949153,3465,1022937,0,3
11788,0,5,1,85,0.129411765,0.870588235,5529,5776915,1,3
11789,0,0,0,0,0.0,0.0,3377,599013,1,3
11790,0,0,1,47,0.0,1.0,1950,341948,1,1
11791,0,0,0,1,1.0,0.0,10,0,1,0
11792,0,10,0,21,0.19047619,0.80952381,5627,0,1,5
11793,0,10,4,27,0.8888888890000001,0.111111111,3053,0,1,2
11794,1,9,2,0,0.0,0.0,177,0,1,0
11795,0,9,0,185,0.8810810809999999,0.118918919,3151,0,1,3
11796,1,0,0,30,0.7,0.3,2134,909720,0,3
11797,0,8,0,659,0.869499241,0.130500759,7132,12,0,7
11798,0,7,0,320,0.9625,0.0375,7134,12,0,7
11799,0,0,0,13,0.846153846,0.153846154,5161,0,0,8
11800,0,0,0,103,0.932038835,0.067961165,6996,1063779,1,1
11801,1,0,0,167,0.568862275,0.431137725,7325,87260,0,3
11802,0,7,1,77,0.597402597,0.402597403,6326,644,0,10
11803,0,7,0,0,0.0,0.0,2388,0,1,0
11804,1,0,0,210,0.985714286,0.014285714,1523,3075756,0,1
11805,1,9,3,26,1.0,0.0,2668,0,1,0
11806,1,7,0,119,0.756302521,0.243697479,9204,688,0,6
11807,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11808,0,5,1,0,0.0,0.0,7,0,1,0
11809,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
11810,1,0,0,25,0.6,0.4,1079,122264,0,4
11811,1,13,0,81,0.901234568,0.098765432,5201,62156,1,3
11812,0,0,0,15,0.666666667,0.333333333,384,0,0,0
11813,1,7,0,288,0.7638888890000001,0.236111111,9283,124,0,7
11814,0,9,0,47,0.319148936,0.6808510640000001,5154,1499,0,5
11815,0,0,0,1,1.0,0.0,5010,0,1,1
11816,1,10,0,93,0.344086022,0.655913978,5751,3753,0,5
11817,1,9,0,55,0.818181818,0.181818182,2388,1625,0,6
11818,0,10,0,108,0.759259259,0.240740741,1301,0,1,0
11819,1,8,0,122,0.93442623,0.06557377,5701,109494,0,5
11820,1,0,0,79,0.607594937,0.392405063,3737,805233,0,4
11821,0,0,0,0,0.0,0.0,5159,0,1,8
11822,1,11,0,3,0.666666667,0.333333333,7693,54756,0,5
11823,0,8,0,1,0.0,1.0,2719,296455,1,1
11824,0,29,1,29,0.344827586,0.655172414,8346,1,1,10
11825,1,0,0,18,0.833333333,0.166666667,8052,3775557,0,4
11826,0,10,0,34,1.0,0.0,3259,0,1,2
11827,0,4,0,526,0.969581749,0.030418251,7133,12,0,7
11828,1,0,0,70,0.642857143,0.357142857,3533,0,0,4
11829,1,4,0,131,0.977099237,0.022900763,6674,1789478,0,4
11830,0,6,1,22,0.181818182,0.818181818,5616,5528499,1,5
11831,1,10,0,2,0.0,1.0,2292,134706,0,4
11832,1,0,0,55,0.981818182,0.018181818,1812,0,0,3
11833,1,11,0,114,0.8245614040000001,0.175438596,9205,690,0,6
11834,1,7,0,27,0.8888888890000001,0.111111111,5569,0,1,0
11835,0,8,1,168,0.81547619,0.18452381,3715,198408,1,4
11836,1,10,0,267,0.951310861,0.048689139,8759,945,0,8
11837,1,10,0,323,0.198142415,0.801857585,5378,0,1,2
11838,0,0,0,0,0.0,0.0,1,0,1,0
11839,0,32,0,58,0.0,1.0,7826,386,1,6
11840,1,10,0,97,0.907216495,0.092783505,2625,346466,1,3
11841,0,34,0,0,0.0,0.0,2362,173942,1,1
11842,1,11,0,74,0.945945946,0.054054054,6136,39984,0,4
11843,1,12,4,1,1.0,0.0,7528,0,1,0
11844,1,4,0,0,0.0,0.0,6036,5034121,1,4
11845,0,67,0,19,0.6315789470000001,0.368421053,5616,0,1,5
11846,1,0,0,122,0.926229508,0.073770492,6828,0,0,1
11847,0,6,0,5,0.4,0.6,1433,0,1,0
11848,0,0,0,7,0.857142857,0.142857143,804,0,1,2
11849,1,9,2,4,1.0,0.0,1797,0,1,0
11850,0,8,0,509,0.713163065,0.286836935,6070,14420,0,5
11851,0,27,0,7,0.0,1.0,8019,0,1,4
